YEAR;MONTH;DAY;Customer;Salesorg;Country;OrderNumber;OrderItem;Product;Product Category;Division;SalesQuantity;Revenue USD;Discount USD;Cogm USD
2008;8;1;24000;DN00;DE;101107;70;ORHT2000;ORB;BI;8;15184,43;0;7600
2008;8;1;24000;DN00;DE;101107;80;DXRD1000;ROB;BI;1;1898,05;0;1000
2008;8;1;24000;DN00;DE;101107;90;PRRD1000;ROB;BI;1;4466;0;2200
2008;8;1;24000;DN00;DE;101107;100;OHMT1000;ACC;AS;2;111,65;0;50
2008;8;1;24000;DN00;DE;101107;110;RHMT1000;ACC;AS;2;111,65;0;50
2008;8;1;24000;DN00;DE;101107;120;CAGE1000;ACC;AS;5;100,52;0;45
2008;8;1;24000;DN00;DE;101107;130;RKIT1000;ACC;AS;1;35,72;0;16
2008;8;1;24000;DN00;DE;101107;140;FAID1000;ACC;AS;1;44,66;0;20
2008;8;2;5000;UE00;US;101108;10;DXTR1000;TOU;BI;4;12180;609;5600
2008;8;2;5000;UE00;US;101108;20;DXTR2000;TOU;BI;6;18270;913,5;8400
2008;8;2;5000;UE00;US;101108;30;DXTR3000;TOU;BI;4;12180;609;5600
2008;8;2;5000;UE00;US;101108;40;PRTR1000;TOU;BI;3;9744;487,2;4500
2008;8;2;5000;UE00;US;101108;50;PRTR2000;TOU;BI;7;22736;1136,8;10500
2008;8;2;5000;UE00;US;101108;60;PRTR3000;TOU;BI;2;6496;324,8;3000
2008;8;2;5000;UE00;US;101108;70;ORMN1000;ORB;BI;7;17052;852,6;8400
2008;8;2;5000;UE00;US;101108;80;ORWN1000;ORB;BI;3;7612,5;380,63;3750
2008;8;2;5000;UE00;US;101108;90;ORHT1000;ORB;BI;5;8120;406;4500
2008;8;2;5000;UE00;US;101108;100;ORHT2000;ORB;BI;7;12078,5;603,93;6650
2008;8;2;5000;UE00;US;101108;110;DXRD1000;ROB;BI;6;10353;517,65;6000
2008;8;2;5000;UE00;US;101108;120;DXRD2000;ROB;BI;2;3349,5;167,48;1900
2008;8;2;5000;UE00;US;101108;130;PRRD1000;ROB;BI;7;28420;1421;15400
2008;8;2;5000;UE00;US;101108;140;PRRD2000;ROB;BI;2;8526;426,3;4700
2008;8;2;5000;UE00;US;101108;150;PRRD3000;ROB;BI;2;9135;456,75;5400
2008;8;2;5000;UE00;US;101108;160;CITY1000;TRE;BI;1;1522,5;76,13;700
2008;8;2;5000;UE00;US;101108;170;EPAD1000;ACC;AS;1;76,13;3,81;37,5
2008;8;2;5000;UE00;US;101108;180;SHRT1000;ACC;AS;4;121,8;6,09;60
2008;8;2;5000;UE00;US;101108;190;KPAD1000;ACC;AS;2;152,26;7,61;75
2008;8;2;5000;UE00;US;101108;200;OHMT1000;ACC;AS;3;152,25;7,61;75
2008;8;2;5000;UE00;US;101108;210;RHMT1000;ACC;AS;3;152,25;7,61;75
2008;8;2;5000;UE00;US;101108;220;CAGE1000;ACC;AS;11;200,97;10,05;99
2008;8;2;5000;UE00;US;101108;230;RKIT1000;ACC;AS;3;97,44;4,87;48
2008;8;2;5000;UE00;US;101108;240;PUMP1000;ACC;AS;18;511,56;25,58;252
2008;8;2;5000;UE00;US;101108;250;BOTL1000;ACC;AS;4;81,2;4,06;40
2008;8;2;5000;UE00;US;101108;260;FAID1000;ACC;AS;7;284,2;14,21;140
2008;8;2;8000;UE00;US;101109;10;DXTR1000;TOU;BI;3;9135;274,05;4200
2008;8;2;8000;UE00;US;101109;20;DXTR2000;TOU;BI;8;24360;730,8;11200
2008;8;2;8000;UE00;US;101109;30;PRTR2000;TOU;BI;5;16240;487,2;7500
2008;8;2;8000;UE00;US;101109;40;ORHT1000;ORB;BI;2;3248;97,44;1800
2008;8;2;8000;UE00;US;101109;50;ORHT2000;ORB;BI;16;27608;828,24;15200
2008;8;2;8000;UE00;US;101109;60;DXRD1000;ROB;BI;1;1725,5;51,77;1000
2008;8;2;8000;UE00;US;101109;70;PRRD3000;ROB;BI;2;9135;274,05;5400
2008;8;2;8000;UE00;US;101109;80;KPAD1000;ACC;AS;1;76,13;2,28;37,5
2008;8;2;8000;UE00;US;101109;90;OHMT1000;ACC;AS;4;203;6,09;100
2008;8;2;8000;UE00;US;101109;100;RHMT1000;ACC;AS;2;101,5;3,05;50
2008;8;2;8000;UE00;US;101109;110;CAGE1000;ACC;AS;3;54,81;1,64;27
2008;8;2;8000;UE00;US;101109;120;RKIT1000;ACC;AS;4;129,92;3,9;64
2008;8;2;8000;UE00;US;101109;130;BOTL1000;ACC;AS;4;81,2;2,44;40
2008;8;2;8000;UE00;US;101109;140;FAID1000;ACC;AS;5;203;6,09;100
2008;8;2;11000;UE00;US;101110;10;DXTR2000;TOU;BI;10;30450;913,5;14000
2008;8;2;11000;UE00;US;101110;20;DXTR3000;TOU;BI;1;3045;91,35;1400
2008;8;2;11000;UE00;US;101110;30;PRTR1000;TOU;BI;4;12992;389,76;6000
2008;8;2;11000;UE00;US;101110;40;ORMN1000;ORB;BI;6;14616;438,48;7200
2008;8;2;11000;UE00;US;101110;50;ORHT2000;ORB;BI;11;18980,5;569,42;10450
2008;8;2;11000;UE00;US;101110;60;PRRD1000;ROB;BI;8;32480;974,4;17600
2008;8;2;11000;UE00;US;101110;70;SHRT1000;ACC;AS;4;121,8;3,65;60
2008;8;2;11000;UE00;US;101110;80;KPAD1000;ACC;AS;1;76,13;2,28;37,5
2008;8;2;11000;UE00;US;101110;90;RHMT1000;ACC;AS;2;101,5;3,05;50
2008;8;2;11000;UE00;US;101110;100;RKIT1000;ACC;AS;2;64,96;1,95;32
2008;8;2;11000;UE00;US;101110;110;FAID1000;ACC;AS;6;243,6;7,31;120
2008;8;2;18000;DN00;DE;101111;10;DXTR2000;TOU;BI;1;3349,5;0;1400
2008;8;2;18000;DN00;DE;101111;20;PRTR3000;TOU;BI;3;10718,41;0;4500
2008;8;2;18000;DN00;DE;101111;30;ORMN1000;ORB;BI;1;2679,6;0;1200
2008;8;2;18000;DN00;DE;101111;40;ORWN1000;ORB;BI;3;8373,76;0;3750
2008;8;2;18000;DN00;DE;101111;50;ORHT1000;ORB;BI;7;12504,81;0;6300
2008;8;2;18000;DN00;DE;101111;60;DXRD1000;ROB;BI;2;3796,11;0;2000
2008;8;2;18000;DN00;DE;101111;70;PRRD1000;ROB;BI;2;8932,01;0;4400
2008;8;2;18000;DN00;DE;101111;80;SHRT1000;ACC;AS;2;67;0;30
2008;8;2;18000;DN00;DE;101111;90;CAGE1000;ACC;AS;3;60,31;0;27
2008;8;2;18000;DN00;DE;101111;100;RKIT1000;ACC;AS;2;71,45;0;32
2008;8;2;18000;DN00;DE;101111;110;PUMP1000;ACC;AS;13;406,45;0;182
2008;8;2;18000;DN00;DE;101111;120;BOTL1000;ACC;AS;1;22,32;0;10
2008;8;2;18000;DN00;DE;101111;130;FAID1000;ACC;AS;6;267,98;0;120
2008;8;4;2000;UE00;US;101112;10;DXTR1000;TOU;BI;1;3045;91,35;1400
2008;8;4;2000;UE00;US;101112;20;DXTR3000;TOU;BI;1;3045;91,35;1400
2008;8;4;2000;UE00;US;101112;30;PRTR2000;TOU;BI;1;3248;97,44;1500
2008;8;4;2000;UE00;US;101112;40;ORMN1000;ORB;BI;1;2436;73,08;1200
2008;8;4;2000;UE00;US;101112;50;ORWN1000;ORB;BI;1;2537,5;76,13;1250
2008;8;4;2000;UE00;US;101112;60;ORHT2000;ORB;BI;3;5176,5;155,3;2850
2008;8;4;2000;UE00;US;101112;70;DXRD1000;ROB;BI;3;5176,5;155,3;3000
2008;8;4;2000;UE00;US;101112;80;PRRD1000;ROB;BI;2;8120;243,6;4400
2008;8;4;2000;UE00;US;101112;90;CAGE1000;ACC;AS;3;54,81;1,64;27
2008;8;4;2000;UE00;US;101112;100;PUMP1000;ACC;AS;5;142,1;4,26;70
2008;8;4;2000;UE00;US;101112;110;FAID1000;ACC;AS;2;81,2;2,44;40
2008;8;4;7000;UE00;US;101113;10;DXTR1000;TOU;BI;1;3045;0;1400
2008;8;4;7000;UE00;US;101113;20;DXTR2000;TOU;BI;3;9135;0;4200
2008;8;4;7000;UE00;US;101113;30;PRTR1000;TOU;BI;1;3248;0;1500
2008;8;4;7000;UE00;US;101113;40;PRTR2000;TOU;BI;4;12992;0;6000
2008;8;4;7000;UE00;US;101113;50;ORHT2000;ORB;BI;3;5176,5;0;2850
2008;8;4;7000;UE00;US;101113;60;DXRD1000;ROB;BI;7;12078,5;0;7000
2008;8;4;7000;UE00;US;101113;70;DXRD2000;ROB;BI;1;1674,75;0;950
2008;8;4;7000;UE00;US;101113;80;PRRD1000;ROB;BI;2;8120;0;4400
2008;8;4;7000;UE00;US;101113;90;SHRT1000;ACC;AS;1;30,45;0;15
2008;8;4;7000;UE00;US;101113;100;BOTL1000;ACC;AS;1;20,3;0;10
2008;8;4;12000;UW00;US;101114;10;DXTR2000;TOU;BI;1;3045;91,35;1400
2008;8;4;12000;UW00;US;101114;20;DXTR3000;TOU;BI;1;3045;91,35;1400
2008;8;4;12000;UW00;US;101114;30;PRTR1000;TOU;BI;1;3248;97,44;1500
2008;8;4;12000;UW00;US;101114;40;PRTR2000;TOU;BI;2;6496;194,88;3000
2008;8;4;12000;UW00;US;101114;50;ORMN1000;ORB;BI;1;2436;73,08;1200
2008;8;4;12000;UW00;US;101114;60;PRRD1000;ROB;BI;1;4060;121,8;2200
2008;8;4;12000;UW00;US;101114;70;CAGE1000;ACC;AS;3;54,81;1,64;27
2008;8;4;12000;UW00;US;101114;80;PUMP1000;ACC;AS;4;113,68;3,41;56
2008;8;4;23000;DN00;DE;101115;10;DXTR1000;TOU;BI;1;3349,5;100,49;1400
2008;8;4;23000;DN00;DE;101115;20;DXTR2000;TOU;BI;1;3349,5;100,49;1400
2008;8;4;23000;DN00;DE;101115;30;DXTR3000;TOU;BI;3;10048,5;301,45;4200
2008;8;4;23000;DN00;DE;101115;40;PRTR1000;TOU;BI;1;3572,8;107,18;1500
2008;8;4;23000;DN00;DE;101115;50;PRTR2000;TOU;BI;2;7145,61;214,36;3000
2008;8;4;23000;DN00;DE;101115;60;PRTR3000;TOU;BI;1;3572,8;107,18;1500
2008;8;4;23000;DN00;DE;101115;70;ORMN1000;ORB;BI;12;32155,23;964,66;14400
2008;8;4;23000;DN00;DE;101115;80;ORHT1000;ORB;BI;1;1786,4;53,59;900
2008;8;4;23000;DN00;DE;101115;90;ORHT2000;ORB;BI;19;36063,01;1081,89;18050
2008;8;4;23000;DN00;DE;101115;100;DXRD1000;ROB;BI;18;34164,96;1024,94;18000
2008;8;4;23000;DN00;DE;101115;110;DXRD2000;ROB;BI;4;7368,91;221,07;3800
2008;8;4;23000;DN00;DE;101115;120;PRRD2000;ROB;BI;1;4689,29;140,68;2350
2008;8;4;23000;DN00;DE;101115;130;PRRD3000;ROB;BI;1;5024,25;150,73;2700
2008;8;4;23000;DN00;DE;101115;140;EPAD1000;ACC;AS;1;83,74;2,52;37,5
2008;8;4;23000;DN00;DE;101115;150;SHRT1000;ACC;AS;5;167,5;5,02;75
2008;8;4;23000;DN00;DE;101115;160;OHMT1000;ACC;AS;3;167,48;5,02;75
2008;8;4;23000;DN00;DE;101115;170;RHMT1000;ACC;AS;2;111,65;3,35;50
2008;8;4;23000;DN00;DE;101115;180;CAGE1000;ACC;AS;10;201,03;6,03;90
2008;8;4;23000;DN00;DE;101115;190;RKIT1000;ACC;AS;2;71,45;2,14;32
2008;8;4;23000;DN00;DE;101115;200;PUMP1000;ACC;AS;22;687,85;20,64;308
2008;8;4;23000;DN00;DE;101115;210;BOTL1000;ACC;AS;1;22,32;0,67;10
2008;8;4;23000;DN00;DE;101115;220;FAID1000;ACC;AS;3;133,99;4,03;60
2008;8;5;4000;UE00;US;101116;10;DXTR1000;TOU;BI;1;3045;91,35;1400
2008;8;5;4000;UE00;US;101116;20;DXTR2000;TOU;BI;5;15225;456,75;7000
2008;8;5;4000;UE00;US;101116;30;PRTR1000;TOU;BI;4;12992;389,76;6000
2008;8;5;4000;UE00;US;101116;40;PRTR2000;TOU;BI;5;16240;487,2;7500
2008;8;5;4000;UE00;US;101116;50;PRTR3000;TOU;BI;3;9744;292,32;4500
2008;8;5;4000;UE00;US;101116;60;ORWN1000;ORB;BI;4;10150;304,5;5000
2008;8;5;4000;UE00;US;101116;70;ORHT1000;ORB;BI;10;16240;487,2;9000
2008;8;5;4000;UE00;US;101116;80;ORHT2000;ORB;BI;5;8627,5;258,83;4750
2008;8;5;4000;UE00;US;101116;90;DXRD1000;ROB;BI;4;6902;207,06;4000
2008;8;5;4000;UE00;US;101116;100;DXRD2000;ROB;BI;4;6699;200,97;3800
2008;8;5;4000;UE00;US;101116;110;PRRD3000;ROB;BI;1;4567,5;137,03;2700
2008;8;5;4000;UE00;US;101116;120;EPAD1000;ACC;AS;1;76,13;2,28;37,5
2008;8;5;4000;UE00;US;101116;130;SHRT1000;ACC;AS;3;91,35;2,74;45
2008;8;5;4000;UE00;US;101116;140;OHMT1000;ACC;AS;4;203;6,09;100
2008;8;5;4000;UE00;US;101116;150;RHMT1000;ACC;AS;4;203;6,09;100
2008;8;5;4000;UE00;US;101116;160;RKIT1000;ACC;AS;2;64,96;1,95;32
2008;8;5;4000;UE00;US;101116;170;PUMP1000;ACC;AS;7;198,94;5,97;98
2008;8;5;4000;UE00;US;101116;180;BOTL1000;ACC;AS;2;40,6;1,22;20
2008;8;5;4000;UE00;US;101116;190;FAID1000;ACC;AS;2;81,2;2,44;40
2008;8;6;9000;UW00;US;101117;10;DXTR2000;TOU;BI;3;9135;274,05;4200
2008;8;6;9000;UW00;US;101117;20;DXTR3000;TOU;BI;3;9135;274,05;4200
2008;8;6;9000;UW00;US;101117;30;PRTR1000;TOU;BI;4;12992;389,76;6000
2008;8;6;9000;UW00;US;101117;40;PRTR2000;TOU;BI;2;6496;194,88;3000
2008;8;6;9000;UW00;US;101117;50;ORHT2000;ORB;BI;5;8627,5;258,83;4750
2008;8;6;9000;UW00;US;101117;60;DXRD1000;ROB;BI;2;3451;103,53;2000
2008;8;6;9000;UW00;US;101117;70;PRRD2000;ROB;BI;1;4263;127,89;2350
2008;8;6;9000;UW00;US;101117;80;PRRD3000;ROB;BI;2;9135;274,05;5400
2008;8;6;9000;UW00;US;101117;90;KPAD1000;ACC;AS;1;76,13;2,28;37,5
2008;8;6;9000;UW00;US;101117;100;OHMT1000;ACC;AS;2;101,5;3,05;50
2008;8;6;9000;UW00;US;101117;110;RHMT1000;ACC;AS;4;203;6,09;100
2008;8;6;9000;UW00;US;101117;120;CAGE1000;ACC;AS;7;127,89;3,84;63
2008;8;6;9000;UW00;US;101117;130;PUMP1000;ACC;AS;8;227,36;6,82;112
2008;8;6;9000;UW00;US;101117;140;BOTL1000;ACC;AS;4;81,2;2,44;40
2008;8;6;9000;UW00;US;101117;150;FAID1000;ACC;AS;3;121,8;3,65;60
2008;8;6;12000;UW00;US;101118;10;DXTR2000;TOU;BI;1;3045;91,35;1400
2008;8;6;12000;UW00;US;101118;20;PRRD1000;ROB;BI;1;4060;121,8;2200
2008;8;6;12000;UW00;US;101118;30;CAGE1000;ACC;AS;1;18,27;0,55;9
2008;8;6;12000;UW00;US;101118;40;PUMP1000;ACC;AS;2;56,84;1,71;28
2008;8;6;21000;DN00;DE;101119;10;DXTR2000;TOU;BI;1;3349,5;0;1400
2008;8;6;21000;DN00;DE;101119;20;DXTR3000;TOU;BI;1;3349,5;0;1400
2008;8;6;21000;DN00;DE;101119;30;ORMN1000;ORB;BI;2;5359,2;0;2400
2008;8;6;21000;DN00;DE;101119;40;ORHT2000;ORB;BI;7;13286,37;0;6650
2008;8;6;21000;DN00;DE;101119;50;DXRD1000;ROB;BI;2;3796,11;0;2000
2008;8;6;21000;DN00;DE;101119;60;PRRD1000;ROB;BI;1;4466;0;2200
2008;8;6;21000;DN00;DE;101119;70;SHRT1000;ACC;AS;1;33,5;0;15
2008;8;6;21000;DN00;DE;101119;80;OHMT1000;ACC;AS;1;55,83;0;25
2008;8;6;21000;DN00;DE;101119;90;CAGE1000;ACC;AS;5;100,52;0;45
2008;8;6;21000;DN00;DE;101119;100;PUMP1000;ACC;AS;1;31,27;0;14
2008;8;6;22000;DS00;DE;101120;10;DXTR1000;TOU;BI;2;6699;200,97;2800
2008;8;6;22000;DS00;DE;101120;20;PRTR1000;TOU;BI;2;7145,61;214,36;3000
2008;8;6;22000;DS00;DE;101120;30;PRTR2000;TOU;BI;1;3572,8;107,18;1500
2008;8;6;22000;DS00;DE;101120;40;ORMN1000;ORB;BI;14;37514,43;1125,43;16800
2008;8;6;22000;DS00;DE;101120;50;ORWN1000;ORB;BI;2;5582,51;167,48;2500
2008;8;6;22000;DS00;DE;101120;60;ORHT2000;ORB;BI;12;22776,64;683,29;11400
2008;8;6;22000;DS00;DE;101120;70;DXRD1000;ROB;BI;2;3796,11;113,89;2000
2008;8;6;22000;DS00;DE;101120;80;DXRD2000;ROB;BI;5;9211,14;276,33;4750
2008;8;6;22000;DS00;DE;101120;90;PRRD1000;ROB;BI;3;13398,01;401,94;6600
2008;8;6;22000;DS00;DE;101120;100;OHMT1000;ACC;AS;5;279,13;8,38;125
2008;8;6;22000;DS00;DE;101120;110;RHMT1000;ACC;AS;2;111,65;3,35;50
2008;8;6;22000;DS00;DE;101120;120;CAGE1000;ACC;AS;13;261,34;7,84;117
2008;8;6;22000;DS00;DE;101120;130;RKIT1000;ACC;AS;1;35,72;1,08;16
2008;8;6;22000;DS00;DE;101120;140;PUMP1000;ACC;AS;3;93,8;2,81;42
2008;8;6;22000;DS00;DE;101120;150;BOTL1000;ACC;AS;1;22,32;0,67;10
2008;8;6;22000;DS00;DE;101120;160;FAID1000;ACC;AS;1;44,66;1,35;20
2008;8;7;22000;DS00;DE;101121;10;DXTR1000;TOU;BI;3;10048,5;301,45;4200
2008;8;7;22000;DS00;DE;101121;20;DXTR2000;TOU;BI;5;16747,5;502,42;7000
2008;8;7;22000;DS00;DE;101121;30;DXTR3000;TOU;BI;2;6699;200,97;2800
2008;8;7;22000;DS00;DE;101121;40;PRTR1000;TOU;BI;3;10718,41;321,56;4500
2008;8;7;22000;DS00;DE;101121;50;PRTR2000;TOU;BI;5;17864,02;535,92;7500
2008;8;7;22000;DS00;DE;101121;60;PRTR3000;TOU;BI;3;10718,41;321,56;4500
2008;8;7;22000;DS00;DE;101121;70;ORMN1000;ORB;BI;2;5359,2;160,77;2400
2008;8;7;22000;DS00;DE;101121;80;ORWN1000;ORB;BI;3;8373,76;251,22;3750
2008;8;7;22000;DS00;DE;101121;90;ORHT1000;ORB;BI;3;5359,2;160,77;2700
2008;8;7;22000;DS00;DE;101121;100;ORHT2000;ORB;BI;7;13286,37;398,59;6650
2008;8;7;22000;DS00;DE;101121;110;DXRD1000;ROB;BI;8;15184,43;455,53;8000
2008;8;7;22000;DS00;DE;101121;120;DXRD2000;ROB;BI;2;3684,45;110,53;1900
2008;8;7;22000;DS00;DE;101121;130;PRRD1000;ROB;BI;6;26796,02;803,89;13200
2008;8;7;22000;DS00;DE;101121;140;PRRD2000;ROB;BI;1;4689,29;140,68;2350
2008;8;7;22000;DS00;DE;101121;150;PRRD3000;ROB;BI;2;10048,5;301,45;5400
2008;8;7;22000;DS00;DE;101121;160;CITY1000;TRE;BI;1;1674,75;50,24;700
2008;8;7;22000;DS00;DE;101121;170;EPAD1000;ACC;AS;2;167,48;5,02;75
2008;8;7;22000;DS00;DE;101121;180;SHRT1000;ACC;AS;2;67;2,01;30
2008;8;7;22000;DS00;DE;101121;190;OHMT1000;ACC;AS;2;111,65;3,35;50
2008;8;7;22000;DS00;DE;101121;200;RHMT1000;ACC;AS;3;167,48;5,02;75
2008;8;7;22000;DS00;DE;101121;210;CAGE1000;ACC;AS;7;140,72;4,23;63
2008;8;7;22000;DS00;DE;101121;220;RKIT1000;ACC;AS;3;107,17;3,22;48
2008;8;7;22000;DS00;DE;101121;230;PUMP1000;ACC;AS;12;375,19;11,26;168
2008;8;7;22000;DS00;DE;101121;240;BOTL1000;ACC;AS;3;66,97;2,01;30
2008;8;7;22000;DS00;DE;101121;250;FAID1000;ACC;AS;4;178,65;5,36;80
2008;8;7;24000;DN00;DE;101122;10;DXTR1000;TOU;BI;1;3349,5;0;1400
2008;8;7;24000;DN00;DE;101122;20;DXTR2000;TOU;BI;1;3349,5;0;1400
2008;8;7;24000;DN00;DE;101122;30;DXTR3000;TOU;BI;1;3349,5;0;1400
2008;8;7;24000;DN00;DE;101122;40;PRTR1000;TOU;BI;1;3572,8;0;1500
2008;8;7;24000;DN00;DE;101122;50;PRTR2000;TOU;BI;2;7145,61;0;3000
2008;8;7;24000;DN00;DE;101122;60;PRTR3000;TOU;BI;1;3572,8;0;1500
2008;8;7;24000;DN00;DE;101122;70;ORMN1000;ORB;BI;2;5359,2;0;2400
2008;8;7;24000;DN00;DE;101122;80;ORWN1000;ORB;BI;1;2791,25;0;1250
2008;8;7;24000;DN00;DE;101122;90;ORHT1000;ORB;BI;3;5359,2;0;2700
2008;8;7;24000;DN00;DE;101122;100;ORHT2000;ORB;BI;2;3796,11;0;1900
2008;8;7;24000;DN00;DE;101122;110;DXRD1000;ROB;BI;4;7592,21;0;4000
2008;8;7;24000;DN00;DE;101122;120;DXRD2000;ROB;BI;2;3684,45;0;1900
2008;8;7;24000;DN00;DE;101122;130;PRRD1000;ROB;BI;3;13398,01;0;6600
2008;8;7;24000;DN00;DE;101122;140;PRRD2000;ROB;BI;1;4689,29;0;2350
2008;8;7;24000;DN00;DE;101122;150;PRRD3000;ROB;BI;1;5024,25;0;2700
2008;8;7;24000;DN00;DE;101122;160;SHRT1000;ACC;AS;1;33,5;0;15
2008;8;7;24000;DN00;DE;101122;170;OHMT1000;ACC;AS;1;55,83;0;25
2008;8;7;24000;DN00;DE;101122;180;RHMT1000;ACC;AS;1;55,83;0;25
2008;8;7;24000;DN00;DE;101122;190;CAGE1000;ACC;AS;3;60,31;0;27
2008;8;7;24000;DN00;DE;101122;200;RKIT1000;ACC;AS;1;35,72;0;16
2008;8;7;24000;DN00;DE;101122;210;PUMP1000;ACC;AS;5;156,33;0;70
2008;8;7;24000;DN00;DE;101122;220;FAID1000;ACC;AS;2;89,33;0;40
2008;8;8;10000;UW00;US;101123;10;DXTR2000;TOU;BI;12;36540;1827;16800
2008;8;8;10000;UW00;US;101123;20;DXTR3000;TOU;BI;7;21315;1065,75;9800
2008;8;8;10000;UW00;US;101123;30;PRTR1000;TOU;BI;9;29232;1461,6;13500
2008;8;8;10000;UW00;US;101123;40;PRTR2000;TOU;BI;24;77952;3897,6;36000
2008;8;8;10000;UW00;US;101123;50;PRTR3000;TOU;BI;6;19488;974,4;9000
2008;8;8;10000;UW00;US;101123;60;ORMN1000;ORB;BI;14;34104;1705,2;16800
2008;8;8;10000;UW00;US;101123;70;ORWN1000;ORB;BI;7;17762,5;888,13;8750
2008;8;8;10000;UW00;US;101123;80;ORHT1000;ORB;BI;18;29232;1461,6;16200
2008;8;8;10000;UW00;US;101123;90;ORHT2000;ORB;BI;15;25882,5;1294,13;14250
2008;8;8;10000;UW00;US;101123;100;DXRD1000;ROB;BI;34;58667;2933,35;34000
2008;8;8;10000;UW00;US;101123;110;DXRD2000;ROB;BI;11;18422,25;921,11;10450
2008;8;8;10000;UW00;US;101123;120;PRRD1000;ROB;BI;1;4060;203;2200
2008;8;8;10000;UW00;US;101123;130;PRRD2000;ROB;BI;4;17052;852,6;9400
2008;8;8;10000;UW00;US;101123;140;EPAD1000;ACC;AS;2;152,26;7,61;75
2008;8;8;10000;UW00;US;101123;150;SHRT1000;ACC;AS;1;30,45;1,52;15
2008;8;8;10000;UW00;US;101123;160;KPAD1000;ACC;AS;1;76,13;3,81;37,5
2008;8;8;10000;UW00;US;101123;170;OHMT1000;ACC;AS;9;456,75;22,84;225
2008;8;8;10000;UW00;US;101123;180;RHMT1000;ACC;AS;6;304,5;15,23;150
2008;8;8;10000;UW00;US;101123;190;CAGE1000;ACC;AS;7;127,89;6,39;63
2008;8;8;10000;UW00;US;101123;200;RKIT1000;ACC;AS;2;64,96;3,25;32
2008;8;8;10000;UW00;US;101123;210;PUMP1000;ACC;AS;57;1619,94;81;798
2008;8;8;10000;UW00;US;101123;220;BOTL1000;ACC;AS;5;101,5;5,08;50
2008;8;8;10000;UW00;US;101123;230;FAID1000;ACC;AS;19;771,4;38,57;380
2008;8;8;11000;UE00;US;101124;10;ORMN1000;ORB;BI;2;4872;146,16;2400
2008;8;8;11000;UE00;US;101124;20;ORHT2000;ORB;BI;2;3451;103,53;1900
2008;8;8;11000;UE00;US;101124;30;PRRD1000;ROB;BI;1;4060;121,8;2200
2008;8;8;11000;UE00;US;101124;40;RHMT1000;ACC;AS;1;50,75;1,52;25
2008;8;8;11000;UE00;US;101124;50;RKIT1000;ACC;AS;1;32,48;0,97;16
2008;8;8;11000;UE00;US;101124;60;FAID1000;ACC;AS;1;40,6;1,22;20
2008;8;8;16000;DN00;DE;101125;10;DXTR1000;TOU;BI;7;23446,5;703,4;9800
2008;8;8;16000;DN00;DE;101125;20;PRTR1000;TOU;BI;7;25009,62;750,28;10500
2008;8;8;16000;DN00;DE;101125;30;PRTR2000;TOU;BI;12;42873,64;1286,2;18000
2008;8;8;16000;DN00;DE;101125;40;PRTR3000;TOU;BI;4;14291,21;428,74;6000
2008;8;8;16000;DN00;DE;101125;50;ORWN1000;ORB;BI;7;19538,78;586,16;8750
2008;8;8;16000;DN00;DE;101125;60;ORHT1000;ORB;BI;2;3572,8;107,18;1800
2008;8;8;16000;DN00;DE;101125;70;ORHT2000;ORB;BI;14;26572,75;797,18;13300
2008;8;8;16000;DN00;DE;101125;80;DXRD1000;ROB;BI;17;32266,91;968,01;17000
2008;8;8;16000;DN00;DE;101125;90;DXRD2000;ROB;BI;3;5526,68;165,79;2850
2008;8;8;16000;DN00;DE;101125;100;PRRD1000;ROB;BI;14;62524,05;1875,73;30800
2008;8;8;16000;DN00;DE;101125;110;EPAD1000;ACC;AS;1;83,74;2,52;37,5
2008;8;8;16000;DN00;DE;101125;120;OHMT1000;ACC;AS;2;111,65;3,35;50
2008;8;8;16000;DN00;DE;101125;130;RHMT1000;ACC;AS;3;167,48;5,02;75
2008;8;8;16000;DN00;DE;101125;140;CAGE1000;ACC;AS;19;381,96;11,46;171
2008;8;8;16000;DN00;DE;101125;150;PUMP1000;ACC;AS;19;594,05;17,83;266
2008;8;8;16000;DN00;DE;101125;160;BOTL1000;ACC;AS;1;22,32;0,67;10
2008;8;8;16000;DN00;DE;101125;170;FAID1000;ACC;AS;9;401,97;12,06;180
2008;8;8;18000;DN00;DE;101126;10;DXTR2000;TOU;BI;1;3349,5;0;1400
2008;8;8;18000;DN00;DE;101126;20;ORMN1000;ORB;BI;1;2679,6;0;1200
2008;8;8;18000;DN00;DE;101126;30;DXRD1000;ROB;BI;1;1898,05;0;1000
2008;8;8;18000;DN00;DE;101126;40;PRRD1000;ROB;BI;1;4466;0;2200
2008;8;8;18000;DN00;DE;101126;50;CAGE1000;ACC;AS;2;40,21;0;18
2008;8;8;18000;DN00;DE;101126;60;PUMP1000;ACC;AS;3;93,8;0;42
2008;8;8;18000;DN00;DE;101126;70;BOTL1000;ACC;AS;1;22,32;0;10
2008;8;8;23000;DN00;DE;101127;10;DXTR3000;TOU;BI;1;3349,5;100,49;1400
2008;8;8;23000;DN00;DE;101127;20;PRTR2000;TOU;BI;1;3572,8;107,18;1500
2008;8;8;23000;DN00;DE;101127;30;ORHT1000;ORB;BI;1;1786,4;53,59;900
2008;8;8;23000;DN00;DE;101127;40;DXRD1000;ROB;BI;1;1898,05;56,94;1000
2008;8;8;23000;DN00;DE;101127;50;DXRD2000;ROB;BI;1;1842,23;55,26;950
